section id,recording id,timestamp [ns],gyro x [deg/s],gyro y [deg/s],gyro z [deg/s],acceleration x [G],acceleration y [G],acceleration z [G],roll [deg],pitch [deg],yaw [deg],quaternion w,quaternion x,quaternion y,quaternion z
5d121599-95cc-4c58-adbc-ca8c4f6caf31,60057280-0f7f-42ef-b9f8-17ef9a85da1a,1702034044287939191,-15.426829,-4.634146,-1.52439,-0.100342,-0.850647,-0.612244,7.027191373512437,89.49892199573873,,,,,
5d121599-95cc-4c58-adbc-ca8c4f6caf31,60057280-0f7f-42ef-b9f8-17ef9a85da1a,1702034044292879191,-15.182927,-5.121951,-1.219512,-0.095154,-0.854553,-0.611206,7.049003535495615,88.9987443255311,,,,,
5d121599-95cc-4c58-adbc-ca8c4f6caf31,60057280-0f7f-42ef-b9f8-17ef9a85da1a,1702034044297819191,-14.939025,-5.487805,-0.914634,-0.093018,-0.857788,-0.61261,7.067605293759641,88.49968257512921,,,,,
5d121599-95cc-4c58-adbc-ca8c4f6caf31,60057280-0f7f-42ef-b9f8-17ef9a85da1a,1702034044302759191,-14.573171,-5.914634,-0.792683,-0.094849,-0.862183,-0.612,7.084548010875892,88.00257001220496,,,,,
5d121599-95cc-4c58-adbc-ca8c4f6caf31,60057280-0f7f-42ef-b9f8-17ef9a85da1a,1702034044307699191,-14.146341,-6.280488,-0.792683,-0.095337,-0.866943,-0.613037,7.099448079994374,87.50766133628395,,,,,
5d121599-95cc-4c58-adbc-ca8c4f6caf31,60057280-0f7f-42ef-b9f8-17ef9a85da1a,1702034044312639191,-13.841464,-6.463415,-0.97561,-0.089966,-0.870361,-0.616211,7.11047904863409,87.01409680095509,,,,,
5d121599-95cc-4c58-adbc-ca8c4f6caf31,60057280-0f7f-42ef-b9f8-17ef9a85da1a,1702034044317579191,-13.47561,-6.646342,-1.280488,-0.088989,-0.8703,-0.616272,7.119837426845464,86.52243788956122,,,,,
5d121599-95cc-4c58-adbc-ca8c4f6caf31,60057280-0f7f-42ef-b9f8-17ef9a85da1a,1702034044322519191,-13.170732,-6.646342,-1.829268,-0.089783,-0.870239,-0.615479,7.129147736246381,86.03248520788901,,,,,
5d121599-95cc-4c58-adbc-ca8c4f6caf31,60057280-0f7f-42ef-b9f8-17ef9a85da1a,1702034044327459191,-13.109756,-6.646342,-2.256098,-0.087097,-0.870605,-0.617249,7.136777894324666,85.5428945727582,,,,,
5d121599-95cc-4c58-adbc-ca8c4f6caf31,60057280-0f7f-42ef-b9f8-17ef9a85da1a,1702034044332399191,-13.170732,-6.646342,-2.560976,-0.086243,-0.866272,-0.624634,7.143786957890711,85.05318703314288,,,,,
5d121599-95cc-4c58-adbc-ca8c4f6caf31,60057280-0f7f-42ef-b9f8-17ef9a85da1a,1702034044337339191,-12.987805,-6.463415,-2.987805,-0.083496,-0.868958,-0.628479,7.149829721312813,84.56447676620473,,,,,
5d121599-95cc-4c58-adbc-ca8c4f6caf31,60057280-0f7f-42ef-b9f8-17ef9a85da1a,1702034044342279191,-12.804878,-6.280488,-3.597561,-0.082764,-0.873169,-0.630737,7.155658614319407,84.07686309590281,,,,,
5d121599-95cc-4c58-adbc-ca8c4f6caf31,60057280-0f7f-42ef-b9f8-17ef9a85da1a,1702034044347219191,-12.5,-6.097561,-4.207317,-0.081604,-0.878845,-0.632507,7.160988260624606,83.59094512257644,,,,,
5d121599-95cc-4c58-adbc-ca8c4f6caf31,60057280-0f7f-42ef-b9f8-17ef9a85da1a,1702034044352159191,-11.95122,-5.914634,-4.573171,-0.082886,-0.883484,-0.634705,7.167048891259128,83.10804598663259,,,,,
5d121599-95cc-4c58-adbc-ca8c4f6caf31,60057280-0f7f-42ef-b9f8-17ef9a85da1a,1702034044357099191,-11.463415,-5.792683,-5.0,-0.084717,-0.877747,-0.633972,7.174138802143773,82.6279333694747,,,,,
5d121599-95cc-4c58-adbc-ca8c4f6caf31,60057280-0f7f-42ef-b9f8-17ef9a85da1a,1702034044362039191,-10.97561,-5.853659,-5.426829,-0.081299,-0.877136,-0.635559,7.178801589854203,82.15039588049439,,,,,
5d121599-95cc-4c58-adbc-ca8c4f6caf31,60057280-0f7f-42ef-b9f8-17ef9a85da1a,1702034044366979191,-10.243902,-5.792683,-5.304878,-0.076965,-0.877747,-0.641846,7.181526495429637,81.67662386932096,,,,,
5d121599-95cc-4c58-adbc-ca8c4f6caf31,60057280-0f7f-42ef-b9f8-17ef9a85da1a,1702034044371919191,-9.573171,-5.853659,-5.426829,-0.079712,-0.870605,-0.640625,7.18497445759067,81.20660733510857,,,,,
5d121599-95cc-4c58-adbc-ca8c4f6caf31,60057280-0f7f-42ef-b9f8-17ef9a85da1a,1702034044376859191,-9.085366,-5.914634,-5.243903,-0.078613,-0.863037,-0.640076,7.18770534508306,80.73931570800818,,,,,
