section id,recording id,timestamp [ns],gyro x [deg/s],gyro y [deg/s],gyro z [deg/s],acceleration x [G],acceleration y [G],acceleration z [G],roll [deg],pitch [deg],yaw [deg],quaternion w,quaternion x,quaternion y,quaternion z
55c02f99-0e17-4288-b746-9bd413c01871,a21de6d1-0d95-4023-bc12-c19089e2b3a6,1702036513691192956,-10.731708,12.073171,6.341464,-0.264465,-0.937622,-0.441162,7.175903809727856,89.53528390464129,,,,,
55c02f99-0e17-4288-b746-9bd413c01871,a21de6d1-0d95-4023-bc12-c19089e2b3a6,1702036513696132956,-11.280488,12.5,6.280488,-0.270569,-0.938416,-0.437927,7.356654134042458,89.06868973811623,,,,,
55c02f99-0e17-4288-b746-9bd413c01871,a21de6d1-0d95-4023-bc12-c19089e2b3a6,1702036513701072956,-11.646341,12.682927,6.097561,-0.267883,-0.938049,-0.441589,7.537597966706585,88.60016076439797,,,,,
55c02f99-0e17-4288-b746-9bd413c01871,a21de6d1-0d95-4023-bc12-c19089e2b3a6,1702036513706012956,-11.890244,12.926829,5.792683,-0.266174,-0.937439,-0.438599,7.719398250583396,88.13042609633078,,,,,
55c02f99-0e17-4288-b746-9bd413c01871,a21de6d1-0d95-4023-bc12-c19089e2b3a6,1702036513710952956,-12.134147,13.04878,5.54878,-0.263123,-0.939697,-0.434875,7.9005526241813016,87.65925440429112,,,,,
55c02f99-0e17-4288-b746-9bd413c01871,a21de6d1-0d95-4023-bc12-c19089e2b3a6,1702036513715892956,-12.256098,12.987805,5.182927,-0.26709,-0.940369,-0.431641,8.083063905100687,87.18808991817713,,,,,
55c02f99-0e17-4288-b746-9bd413c01871,a21de6d1-0d95-4023-bc12-c19089e2b3a6,1702036513720832956,-12.195122,13.04878,4.756098,-0.260376,-0.942444,-0.428711,8.263064504508975,86.71658964537335,,,,,
55c02f99-0e17-4288-b746-9bd413c01871,a21de6d1-0d95-4023-bc12-c19089e2b3a6,1702036513725772956,-12.073171,12.926829,4.634146,-0.263794,-0.94043,-0.428467,8.44415926967801,86.24634979373718,,,,,
55c02f99-0e17-4288-b746-9bd413c01871,a21de6d1-0d95-4023-bc12-c19089e2b3a6,1702036513730712956,-11.707317,12.682927,4.268293,-0.266174,-0.945312,-0.425171,8.624434232799274,85.77821888954031,,,,,
55c02f99-0e17-4288-b746-9bd413c01871,a21de6d1-0d95-4023-bc12-c19089e2b3a6,1702036513735652956,-11.402439,12.378049,4.02439,-0.264282,-0.945068,-0.424011,8.802484312905932,85.31160251160259,,,,,
55c02f99-0e17-4288-b746-9bd413c01871,a21de6d1-0d95-4023-bc12-c19089e2b3a6,1702036513740592956,-11.097561,12.134147,3.658537,-0.26355,-0.944763,-0.423035,8.978974770151694,84.84661290135148,,,,,
