section id,recording id,timestamp [ns],gaze x [px],gaze y [px],worn,fixation id,blink id,azimuth [deg],elevation [deg]
a6369704-8a70-4fcb-a3f5-89c04d1cc1ea,416155d9-4813-448b-bb84-7ed5f2ca1db0,1702289001817045471,480.704,822.282,1.0,,,-5.0330350977580585,-21.167686436941285
a6369704-8a70-4fcb-a3f5-89c04d1cc1ea,416155d9-4813-448b-bb84-7ed5f2ca1db0,1702289001821034471,515.651,819.151,1.0,,,-2.281844181836509,-20.95185234086572
a6369704-8a70-4fcb-a3f5-89c04d1cc1ea,416155d9-4813-448b-bb84-7ed5f2ca1db0,1702289001825041471,527.797,838.155,1.0,,,-1.3367265020958972,-22.386560147956306
a6369704-8a70-4fcb-a3f5-89c04d1cc1ea,416155d9-4813-448b-bb84-7ed5f2ca1db0,1702289001829032471,605.665,835.747,1.0,,1,4.819227240826158,-22.183207425460704
a6369704-8a70-4fcb-a3f5-89c04d1cc1ea,416155d9-4813-448b-bb84-7ed5f2ca1db0,1702289001837022471,783.856,886.051,1.0,,1,19.304693762407087,-25.58260676978517
a6369704-8a70-4fcb-a3f5-89c04d1cc1ea,416155d9-4813-448b-bb84-7ed5f2ca1db0,1702289001841046471,751.977,861.007,1.0,,1,16.54837005530106,-23.817765029546372
a6369704-8a70-4fcb-a3f5-89c04d1cc1ea,416155d9-4813-448b-bb84-7ed5f2ca1db0,1702289001845027471,737.133,862.619,1.0,,1,15.373214647722934,-23.978110918779546
a6369704-8a70-4fcb-a3f5-89c04d1cc1ea,416155d9-4813-448b-bb84-7ed5f2ca1db0,1702289001848987471,827.058,882.322,1.0,,1,22.75932665736278,-25.146742049863953
a6369704-8a70-4fcb-a3f5-89c04d1cc1ea,416155d9-4813-448b-bb84-7ed5f2ca1db0,1702289001857016471,730.983,838.616,1.0,,1,14.740329459184302,-22.202016479142955
a6369704-8a70-4fcb-a3f5-89c04d1cc1ea,416155d9-4813-448b-bb84-7ed5f2ca1db0,1702289001860958471,715.037,816.292,1.0,,1,13.369909670488246,-20.57050177389875
a6369704-8a70-4fcb-a3f5-89c04d1cc1ea,416155d9-4813-448b-bb84-7ed5f2ca1db0,1702289001864887471,708.307,821.106,1.0,,1,12.863241703497684,-20.943209461938977
a6369704-8a70-4fcb-a3f5-89c04d1cc1ea,416155d9-4813-448b-bb84-7ed5f2ca1db0,1702289001868996471,687.529,814.419,1.0,,1,11.203520440702405,-20.480662047067295
a6369704-8a70-4fcb-a3f5-89c04d1cc1ea,416155d9-4813-448b-bb84-7ed5f2ca1db0,1702289001876935471,672.901,836.008,1.0,,1,10.1342792571013,-22.122033987036442
a6369704-8a70-4fcb-a3f5-89c04d1cc1ea,416155d9-4813-448b-bb84-7ed5f2ca1db0,1702289001881077471,678.941,850.734,1.0,,1,10.672243099604488,-23.21624536141394
a6369704-8a70-4fcb-a3f5-89c04d1cc1ea,416155d9-4813-448b-bb84-7ed5f2ca1db0,1702289001884964471,665.417,852.908,1.0,,1,9.605511524051316,-23.40238401600895
a6369704-8a70-4fcb-a3f5-89c04d1cc1ea,416155d9-4813-448b-bb84-7ed5f2ca1db0,1702289001889008471,687.965,845.838,1.0,,1,11.367675480982916,-22.832714219279932
a6369704-8a70-4fcb-a3f5-89c04d1cc1ea,416155d9-4813-448b-bb84-7ed5f2ca1db0,1702289001896890471,690.868,835.066,1.0,,1,11.550457977814153,-22.020396674540503
a6369704-8a70-4fcb-a3f5-89c04d1cc1ea,416155d9-4813-448b-bb84-7ed5f2ca1db0,1702289001900888471,628.177,843.269,1.0,,1,6.617441564986804,-22.728252710586684
a6369704-8a70-4fcb-a3f5-89c04d1cc1ea,416155d9-4813-448b-bb84-7ed5f2ca1db0,1702289001904910471,732.254,854.573,1.0,,1,14.933936701930687,-23.389869902910213
a6369704-8a70-4fcb-a3f5-89c04d1cc1ea,416155d9-4813-448b-bb84-7ed5f2ca1db0,1702289001908882471,718.086,813.312,1.0,,1,13.59537194303016,-20.342024234532836
a6369704-8a70-4fcb-a3f5-89c04d1cc1ea,416155d9-4813-448b-bb84-7ed5f2ca1db0,1702289001916887471,694.498,817.18,1.0,,1,11.761332464135641,-20.675299486596977
a6369704-8a70-4fcb-a3f5-89c04d1cc1ea,416155d9-4813-448b-bb84-7ed5f2ca1db0,1702289001920904471,686.142,837.456,1.0,,1,11.187037699356983,-22.207996161322907
a6369704-8a70-4fcb-a3f5-89c04d1cc1ea,416155d9-4813-448b-bb84-7ed5f2ca1db0,1702289001924907471,649.62,839.326,1.0,,1,8.304482075681737,-22.405674996695204
a6369704-8a70-4fcb-a3f5-89c04d1cc1ea,416155d9-4813-448b-bb84-7ed5f2ca1db0,1702289001929043471,669.927,812.747,1.0,,1,9.817306446947354,-20.382970571472466
a6369704-8a70-4fcb-a3f5-89c04d1cc1ea,416155d9-4813-448b-bb84-7ed5f2ca1db0,1702289001936901471,787.362,795.723,1.0,,1,18.920771486807585,-18.87662118259794
a6369704-8a70-4fcb-a3f5-89c04d1cc1ea,416155d9-4813-448b-bb84-7ed5f2ca1db0,1702289001941116471,731.993,819.022,1.0,,1,14.714951734653614,-20.738669444745266
a6369704-8a70-4fcb-a3f5-89c04d1cc1ea,416155d9-4813-448b-bb84-7ed5f2ca1db0,1702289001944956471,616.377,787.391,1.0,,1,5.573926675162587,-18.53974448180345
a6369704-8a70-4fcb-a3f5-89c04d1cc1ea,416155d9-4813-448b-bb84-7ed5f2ca1db0,1702289001949115471,590.218,813.527,1.0,,1,3.569815830005158,-20.52135504531981
a6369704-8a70-4fcb-a3f5-89c04d1cc1ea,416155d9-4813-448b-bb84-7ed5f2ca1db0,1702289001957073471,518.777,777.971,1.0,,1,-2.009736950400362,-17.855296160923366
a6369704-8a70-4fcb-a3f5-89c04d1cc1ea,416155d9-4813-448b-bb84-7ed5f2ca1db0,1702289001961044471,545.045,788.606,1.0,,1,0.027315920450710227,-18.65849969200266
a6369704-8a70-4fcb-a3f5-89c04d1cc1ea,416155d9-4813-448b-bb84-7ed5f2ca1db0,1702289001965009471,487.791,775.032,1.0,,1,-4.408665058809048,-17.621307251785762
a6369704-8a70-4fcb-a3f5-89c04d1cc1ea,416155d9-4813-448b-bb84-7ed5f2ca1db0,1702289001969039471,471.13,785.555,1.0,,1,-5.717032378101409,-18.40031427232756
a6369704-8a70-4fcb-a3f5-89c04d1cc1ea,416155d9-4813-448b-bb84-7ed5f2ca1db0,1702289001977015471,482.193,777.008,1.0,,1,-4.845102055792362,-17.76632593014483
a6369704-8a70-4fcb-a3f5-89c04d1cc1ea,416155d9-4813-448b-bb84-7ed5f2ca1db0,1702289001981017471,440.71,771.321,1.0,,1,-8.047650135032361,-17.304943377054332
a6369704-8a70-4fcb-a3f5-89c04d1cc1ea,416155d9-4813-448b-bb84-7ed5f2ca1db0,1702289001985114471,430.641,758.53,1.0,,1,-8.796160318871504,-16.336205291187895
a6369704-8a70-4fcb-a3f5-89c04d1cc1ea,416155d9-4813-448b-bb84-7ed5f2ca1db0,1702289001989078471,472.95,756.227,1.0,,1,-5.5299756088580505,-16.200211666391716
a6369704-8a70-4fcb-a3f5-89c04d1cc1ea,416155d9-4813-448b-bb84-7ed5f2ca1db0,1702289001997052471,467.476,718.99,1.0,,1,-5.899915968236183,-13.403628158243396
a6369704-8a70-4fcb-a3f5-89c04d1cc1ea,416155d9-4813-448b-bb84-7ed5f2ca1db0,1702289002001141471,452.054,727.938,1.0,,1,-7.091882286129522,-14.064022724815693
a6369704-8a70-4fcb-a3f5-89c04d1cc1ea,416155d9-4813-448b-bb84-7ed5f2ca1db0,1702289002005771471,446.914,712.025,1.0,,1,-7.460020928502569,-12.868091678999289
a6369704-8a70-4fcb-a3f5-89c04d1cc1ea,416155d9-4813-448b-bb84-7ed5f2ca1db0,1702289002009124471,463.114,710.469,1.0,,1,-6.222165989436586,-12.762175900047632
a6369704-8a70-4fcb-a3f5-89c04d1cc1ea,416155d9-4813-448b-bb84-7ed5f2ca1db0,1702289002017095471,474.539,706.299,1.0,,1,-5.346459354604918,-12.455775718031477
a6369704-8a70-4fcb-a3f5-89c04d1cc1ea,416155d9-4813-448b-bb84-7ed5f2ca1db0,1702289002021350471,489.427,706.571,1.0,,1,-4.212143359177718,-12.482840923297093
a6369704-8a70-4fcb-a3f5-89c04d1cc1ea,416155d9-4813-448b-bb84-7ed5f2ca1db0,1702289002025100471,525.366,708.075,1.0,,1,-1.4735760480930173,-12.60540078723205
a6369704-8a70-4fcb-a3f5-89c04d1cc1ea,416155d9-4813-448b-bb84-7ed5f2ca1db0,1702289002029048471,498.733,691.773,1.0,,1,-3.4932331050051952,-11.375515488151423
a6369704-8a70-4fcb-a3f5-89c04d1cc1ea,416155d9-4813-448b-bb84-7ed5f2ca1db0,1702289002037063471,470.937,692.341,1.0,,1,-5.606254189651849,-11.407274435107055
a6369704-8a70-4fcb-a3f5-89c04d1cc1ea,416155d9-4813-448b-bb84-7ed5f2ca1db0,1702289002041014471,493.843,693.675,1.0,,1,-3.866172357891271,-11.51670670664247
a6369704-8a70-4fcb-a3f5-89c04d1cc1ea,416155d9-4813-448b-bb84-7ed5f2ca1db0,1702289002045237471,458.443,693.612,1.0,,1,-6.557348834633802,-11.495980448719415
a6369704-8a70-4fcb-a3f5-89c04d1cc1ea,416155d9-4813-448b-bb84-7ed5f2ca1db0,1702289002048982471,485.885,692.489,1.0,,1,-4.470268721786141,-11.424866539839662
a6369704-8a70-4fcb-a3f5-89c04d1cc1ea,416155d9-4813-448b-bb84-7ed5f2ca1db0,1702289002057037471,492.302,682.949,1.0,,1,-3.9759237085374135,-10.71138821295451
a6369704-8a70-4fcb-a3f5-89c04d1cc1ea,416155d9-4813-448b-bb84-7ed5f2ca1db0,1702289002061019471,478.387,685.936,1.0,,1,-5.034410951734756,-10.93035378292252
a6369704-8a70-4fcb-a3f5-89c04d1cc1ea,416155d9-4813-448b-bb84-7ed5f2ca1db0,1702289002065115471,487.257,687.961,1.0,,1,-4.362480322661718,-11.085675846176098
a6369704-8a70-4fcb-a3f5-89c04d1cc1ea,416155d9-4813-448b-bb84-7ed5f2ca1db0,1702289002069035471,514.939,677.809,1.0,,1,-2.2562172051289098,-10.331242145909275
a6369704-8a70-4fcb-a3f5-89c04d1cc1ea,416155d9-4813-448b-bb84-7ed5f2ca1db0,1702289002077117471,504.241,689.995,1.0,,1,-3.0736202712714435,-11.243624921215607
a6369704-8a70-4fcb-a3f5-89c04d1cc1ea,416155d9-4813-448b-bb84-7ed5f2ca1db0,1702289002081068471,496.74,685.427,1.0,,1,-3.6406520387327546,-10.898663412206123
a6369704-8a70-4fcb-a3f5-89c04d1cc1ea,416155d9-4813-448b-bb84-7ed5f2ca1db0,1702289002085436471,511.249,693.27,1.0,,1,-2.5427012655351473,-11.491213452124878
a6369704-8a70-4fcb-a3f5-89c04d1cc1ea,416155d9-4813-448b-bb84-7ed5f2ca1db0,1702289002089015471,508.129,691.562,1.0,,1,-2.778992384233742,-11.362284056323492
a6369704-8a70-4fcb-a3f5-89c04d1cc1ea,416155d9-4813-448b-bb84-7ed5f2ca1db0,1702289002097068471,533.778,702.737,1.0,,1,-0.8314390983247256,-12.205468373774853
a6369704-8a70-4fcb-a3f5-89c04d1cc1ea,416155d9-4813-448b-bb84-7ed5f2ca1db0,1702289002101069471,536.439,696.619,1.0,,1,-0.628042008867544,-11.746166606207424
a6369704-8a70-4fcb-a3f5-89c04d1cc1ea,416155d9-4813-448b-bb84-7ed5f2ca1db0,1702289002105107471,546.026,702.55,1.0,,1,0.10137398876570256,-12.191839481073055
a6369704-8a70-4fcb-a3f5-89c04d1cc1ea,416155d9-4813-448b-bb84-7ed5f2ca1db0,1702289002113070471,517.474,691.145,1.0,,1,-2.0686217677430934,-11.332890944804884
a6369704-8a70-4fcb-a3f5-89c04d1cc1ea,416155d9-4813-448b-bb84-7ed5f2ca1db0,1702289002117072471,533.659,686.29,1.0,,1,-0.8380001833387656,-10.970329829088797
a6369704-8a70-4fcb-a3f5-89c04d1cc1ea,416155d9-4813-448b-bb84-7ed5f2ca1db0,1702289002121094471,515.213,703.813,1.0,,1,-2.245743923985115,-12.283571297865432
