section id,recording id,timestamp [ns],gyro x [deg/s],gyro y [deg/s],gyro z [deg/s],acceleration x [G],acceleration y [G],acceleration z [G],roll [deg],pitch [deg],yaw [deg],quaternion w,quaternion x,quaternion y,quaternion z
16b63071-e7aa-40c4-821b-5ca9bb42f2bb,cc24ec5d-242e-43a9-acba-34f448d31835,1702286793164428451,-1.768293,5.609756,-1.890244,-0.057434,-0.985535,-0.364136,7.0525655850593125,89.56417044491184,,,,,
16b63071-e7aa-40c4-821b-5ca9bb42f2bb,cc24ec5d-242e-43a9-acba-34f448d31835,1702286793169368451,-1.341463,5.426829,-1.890244,-0.061707,-0.990967,-0.368896,7.105917761912622,89.13057120729019,,,,,
16b63071-e7aa-40c4-821b-5ca9bb42f2bb,cc24ec5d-242e-43a9-acba-34f448d31835,1702286793174308451,-0.97561,5.365854,-2.134146,-0.06134,-0.996338,-0.375366,7.158636988871763,88.69880025722665,,,,,
16b63071-e7aa-40c4-821b-5ca9bb42f2bb,cc24ec5d-242e-43a9-acba-34f448d31835,1702286793179248451,-1.097561,5.304878,-2.621951,-0.064331,-0.998535,-0.381226,7.212170104801004,88.26655852780584,,,,,
16b63071-e7aa-40c4-821b-5ca9bb42f2bb,cc24ec5d-242e-43a9-acba-34f448d31835,1702286793184188451,-1.280488,5.182927,-2.804878,-0.060547,-0.997559,-0.388672,7.26345240689426,87.83339272393096,,,,,
16b63071-e7aa-40c4-821b-5ca9bb42f2bb,cc24ec5d-242e-43a9-acba-34f448d31835,1702286793189128451,-1.646341,5.121951,-3.04878,-0.064209,-0.998779,-0.396301,7.31582490323018,87.39861103994843,,,,,
16b63071-e7aa-40c4-821b-5ca9bb42f2bb,cc24ec5d-242e-43a9-acba-34f448d31835,1702286793194068451,-1.768293,4.878049,-3.414634,-0.063354,-1.000488,-0.396362,7.366414215837182,86.9633115558654,,,,,
16b63071-e7aa-40c4-821b-5ca9bb42f2bb,cc24ec5d-242e-43a9-acba-34f448d31835,1702286793199008451,-1.95122,4.695122,-3.47561,-0.06543,-1.003357,-0.396912,7.4167572587949735,86.52729703481702,,,,,
16b63071-e7aa-40c4-821b-5ca9bb42f2bb,cc24ec5d-242e-43a9-acba-34f448d31835,1702286793203948451,-2.012195,4.512195,-3.780488,-0.066101,-1.005981,-0.398071,7.466184121561895,86.09114152781831,,,,,
16b63071-e7aa-40c4-821b-5ca9bb42f2bb,cc24ec5d-242e-43a9-acba-34f448d31835,1702286793208888451,-1.829268,4.390244,-3.963415,-0.066223,-1.002747,-0.397095,7.5149392970951965,85.65606575759625,,,,,
16b63071-e7aa-40c4-821b-5ca9bb42f2bb,cc24ec5d-242e-43a9-acba-34f448d31835,1702286793213828451,-1.829268,4.085366,-4.085366,-0.066162,-0.995239,-0.395447,7.562169105252536,85.22118829711917,,,,,
16b63071-e7aa-40c4-821b-5ca9bb42f2bb,cc24ec5d-242e-43a9-acba-34f448d31835,1702286793218768451,-1.463415,3.841464,-4.02439,-0.067871,-0.990845,-0.392029,7.608880890545635,84.78838582313813,,,,,
16b63071-e7aa-40c4-821b-5ca9bb42f2bb,cc24ec5d-242e-43a9-acba-34f448d31835,1702286793223708451,-0.914634,3.536585,-4.02439,-0.06488,-0.992615,-0.393677,7.652633046903929,84.35842961686387,,,,,
16b63071-e7aa-40c4-821b-5ca9bb42f2bb,cc24ec5d-242e-43a9-acba-34f448d31835,1702286793228648451,-0.609756,3.292683,-4.329268,-0.064148,-0.991943,-0.391541,7.694563451784006,83.93018098658598,,,,,
16b63071-e7aa-40c4-821b-5ca9bb42f2bb,cc24ec5d-242e-43a9-acba-34f448d31835,1702286793233588451,-0.243902,2.987805,-4.390244,-0.059082,-0.990479,-0.384399,7.732700663946275,83.50385788781915,,,,,
16b63071-e7aa-40c4-821b-5ca9bb42f2bb,cc24ec5d-242e-43a9-acba-34f448d31835,1702286793238528451,0.426829,2.743902,-4.146341,-0.064819,-0.960938,-0.363037,7.7727342913084385,83.08133723025287,,,,,
16b63071-e7aa-40c4-821b-5ca9bb42f2bb,cc24ec5d-242e-43a9-acba-34f448d31835,1702286793243468451,2.804878,2.073171,-5.243903,-0.074707,-1.01239,-0.387695,7.811192134355451,82.67094944952385,,,,,
16b63071-e7aa-40c4-821b-5ca9bb42f2bb,cc24ec5d-242e-43a9-acba-34f448d31835,1702286793248408451,2.317073,1.585366,-6.280488,-0.064148,-1.018555,-0.40863,7.842009011671166,82.25805024950694,,,,,
