section id,recording id,timestamp [ns],gyro x [deg/s],gyro y [deg/s],gyro z [deg/s],acceleration x [G],acceleration y [G],acceleration z [G],roll [deg],pitch [deg],yaw [deg],quaternion w,quaternion x,quaternion y,quaternion z
17916caa-8b2f-475d-9e16-436db98f5188,001298ac-d0c4-4113-866c-568daf91e9d4,1702027824767335444,-5.731708,10.182927,3.597561,-0.089355,-0.842712,-0.618225,7.095482378462606,89.54627056645063,,,,,
17916caa-8b2f-475d-9e16-436db98f5188,001298ac-d0c4-4113-866c-568daf91e9d4,1702027824772275444,-6.158537,8.719512,3.353659,-0.089661,-0.842896,-0.61438,7.184242310236556,89.09052439662918,,,,,
17916caa-8b2f-475d-9e16-436db98f5188,001298ac-d0c4-4113-866c-568daf91e9d4,1702027824777215444,-6.585366,7.621952,3.109756,-0.091431,-0.851135,-0.615784,7.268307614691793,88.63280761833812,,,,,
17916caa-8b2f-475d-9e16-436db98f5188,001298ac-d0c4-4113-866c-568daf91e9d4,1702027824782155444,-6.768293,6.341464,2.804878,-0.091919,-0.846558,-0.615051,7.346753864872454,88.1743450211788,,,,,
17916caa-8b2f-475d-9e16-436db98f5188,001298ac-d0c4-4113-866c-568daf91e9d4,1702027824787095444,-6.95122,5.060976,2.560976,-0.093201,-0.844604,-0.616333,7.419775705595981,87.71518138990598,,,,,
17916caa-8b2f-475d-9e16-436db98f5188,001298ac-d0c4-4113-866c-568daf91e9d4,1702027824792035444,-7.256098,3.658537,2.256098,-0.092957,-0.84668,-0.619934,7.485746384475078,87.25462071739798,,,,,
17916caa-8b2f-475d-9e16-436db98f5188,001298ac-d0c4-4113-866c-568daf91e9d4,1702027824796975444,-7.439024,2.439024,1.95122,-0.095276,-0.843018,-0.620728,7.54704484679425,86.79345302236686,,,,,
17916caa-8b2f-475d-9e16-436db98f5188,001298ac-d0c4-4113-866c-568daf91e9d4,1702027824801915444,-7.743903,0.97561,1.768293,-0.095581,-0.841248,-0.616699,7.601372069137938,86.33097538225928,,,,,
17916caa-8b2f-475d-9e16-436db98f5188,001298ac-d0c4-4113-866c-568daf91e9d4,1702027824806855444,-7.743903,-0.304878,1.646341,-0.098633,-0.838501,-0.618408,7.65097419734505,85.86887235189624,,,,,
17916caa-8b2f-475d-9e16-436db98f5188,001298ac-d0c4-4113-866c-568daf91e9d4,1702027824811795444,-7.865854,-1.768293,1.402439,-0.103333,-0.843506,-0.625488,7.69519621913534,85.40659624119246,,,,,
17916caa-8b2f-475d-9e16-436db98f5188,001298ac-d0c4-4113-866c-568daf91e9d4,1702027824816735444,-7.987805,-3.109756,1.097561,-0.105042,-0.845825,-0.634338,7.733295362909246,84.94400183769187,,,,,
17916caa-8b2f-475d-9e16-436db98f5188,001298ac-d0c4-4113-866c-568daf91e9d4,1702027824821675444,-8.109756,-4.390244,0.609756,-0.105164,-0.842468,-0.638794,7.76502413420738,84.48103688604613,,,,,
17916caa-8b2f-475d-9e16-436db98f5188,001298ac-d0c4-4113-866c-568daf91e9d4,1702027824826615444,-8.04878,-5.487805,0.243902,-0.106812,-0.834412,-0.642212,7.792267802369992,84.01874635530368,,,,,
17916caa-8b2f-475d-9e16-436db98f5188,001298ac-d0c4-4113-866c-568daf91e9d4,1702027824831555444,-8.109756,-6.341464,0.243902,-0.105835,-0.829285,-0.644165,7.814981879117681,83.55638549377102,,,,,
17916caa-8b2f-475d-9e16-436db98f5188,001298ac-d0c4-4113-866c-568daf91e9d4,1702027824836495444,-8.109756,-7.134147,0.487805,-0.106689,-0.826172,-0.646301,7.834324454904788,83.09437763643683,,,,,
17916caa-8b2f-475d-9e16-436db98f5188,001298ac-d0c4-4113-866c-568daf91e9d4,1702027824841435444,-7.865854,-8.109756,0.792683,-0.108093,-0.827271,-0.650818,7.849447073170637,82.63394547436008,,,,,
17916caa-8b2f-475d-9e16-436db98f5188,001298ac-d0c4-4113-866c-568daf91e9d4,1702027824846375444,-7.804878,-8.902439,1.097561,-0.106567,-0.831055,-0.656372,7.859757172968585,82.1740021265258,,,,,
17916caa-8b2f-475d-9e16-436db98f5188,001298ac-d0c4-4113-866c-568daf91e9d4,1702027824851315444,-7.743903,-9.512196,1.219512,-0.112976,-0.834961,-0.651855,7.869646851270687,81.71501242632473,,,,,
17916caa-8b2f-475d-9e16-436db98f5188,001298ac-d0c4-4113-866c-568daf91e9d4,1702027824856255444,-7.256098,-10.304878,0.853659,-0.112366,-0.837952,-0.648499,7.8747525431260215,81.25865513344661,,,,,
17916caa-8b2f-475d-9e16-436db98f5188,001298ac-d0c4-4113-866c-568daf91e9d4,1702027824861195444,-6.829268,-10.97561,0.426829,-0.112976,-0.843628,-0.650757,7.875979138155401,80.80467846283273,,,,,
17916caa-8b2f-475d-9e16-436db98f5188,001298ac-d0c4-4113-866c-568daf91e9d4,1702027824866135444,-6.158537,-11.707317,0.0,-0.110657,-0.841614,-0.644409,7.872166233956051,80.3541917489444,,,,,
17916caa-8b2f-475d-9e16-436db98f5188,001298ac-d0c4-4113-866c-568daf91e9d4,1702027824871075444,-5.426829,-12.560976,-0.97561,-0.109558,-0.843323,-0.649658,7.862534518491941,79.90749435074855,,,,,
17916caa-8b2f-475d-9e16-436db98f5188,001298ac-d0c4-4113-866c-568daf91e9d4,1702027824876015444,-5.243903,-13.170732,-1.646341,-0.107849,-0.843506,-0.650757,7.848296985002975,79.46188521954804,,,,,
17916caa-8b2f-475d-9e16-436db98f5188,001298ac-d0c4-4113-866c-568daf91e9d4,1702027824880955444,-4.817073,-13.841464,-2.195122,-0.107849,-0.843079,-0.652832,7.830002383438966,79.01867861626886,,,,,
17916caa-8b2f-475d-9e16-436db98f5188,001298ac-d0c4-4113-866c-568daf91e9d4,1702027824885895444,-4.573171,-14.268293,-3.170732,-0.105469,-0.842896,-0.657349,7.807331862546931,78.57681493654724,,,,,
17916caa-8b2f-475d-9e16-436db98f5188,001298ac-d0c4-4113-866c-568daf91e9d4,1702027824890835444,-4.268293,-14.817074,-3.902439,-0.101807,-0.843811,-0.660889,7.779269568811799,78.1365602750351,,,,,
17916caa-8b2f-475d-9e16-436db98f5188,001298ac-d0c4-4113-866c-568daf91e9d4,1702027824895775444,-4.45122,-15.121951,-4.756098,-0.104126,-0.843811,-0.665222,7.749440554576012,77.69579714942785,,,,,
17916caa-8b2f-475d-9e16-436db98f5188,001298ac-d0c4-4113-866c-568daf91e9d4,1702027824900715444,-4.756098,-15.243903,-5.54878,-0.100098,-0.835449,-0.662537,7.716442384279048,77.25367743542864,,,,,
17916caa-8b2f-475d-9e16-436db98f5188,001298ac-d0c4-4113-866c-568daf91e9d4,1702027824905655444,-5.060976,-15.487805,-6.402439,-0.0979,-0.833069,-0.664185,7.680038970717732,76.81026599796024,,,,,
17916caa-8b2f-475d-9e16-436db98f5188,001298ac-d0c4-4113-866c-568daf91e9d4,1702027824910595444,-5.609756,-15.670732,-7.134147,-0.100403,-0.832214,-0.671143,7.642523179704739,76.36456910464977,,,,,
17916caa-8b2f-475d-9e16-436db98f5188,001298ac-d0c4-4113-866c-568daf91e9d4,1702027824915535444,-6.219512,-15.731708,-7.865854,-0.093689,-0.831909,-0.677795,7.60046217848614,75.915879479207,,,,,
17916caa-8b2f-475d-9e16-436db98f5188,001298ac-d0c4-4113-866c-568daf91e9d4,1702027824920475444,-6.829268,-15.731708,-8.719512,-0.093323,-0.832458,-0.692505,7.55657629777221,75.46445314961045,,,,,
17916caa-8b2f-475d-9e16-436db98f5188,001298ac-d0c4-4113-866c-568daf91e9d4,1702027824925415444,-7.621952,-15.487805,-9.146341,-0.092102,-0.821167,-0.690552,7.5127388217952955,75.00945406358528,,,,,
17916caa-8b2f-475d-9e16-436db98f5188,001298ac-d0c4-4113-866c-568daf91e9d4,1702027824930355444,-8.536586,-15.304878,-9.573171,-0.092468,-0.816833,-0.692322,7.4689846322974915,74.55032846301611,,,,,
17916caa-8b2f-475d-9e16-436db98f5188,001298ac-d0c4-4113-866c-568daf91e9d4,1702027824935295444,-9.207317,-15.060976,-9.512196,-0.093506,-0.820618,-0.699036,7.426130997841,74.0883024229181,,,,,
17916caa-8b2f-475d-9e16-436db98f5188,001298ac-d0c4-4113-866c-568daf91e9d4,1702027824940235444,-9.817074,-14.878049,-9.695122,-0.096741,-0.815063,-0.703857,7.384890067566062,73.623776165348,,,,,
17916caa-8b2f-475d-9e16-436db98f5188,001298ac-d0c4-4113-866c-568daf91e9d4,1702027824945175444,-10.304878,-14.634147,-9.45122,-0.09491,-0.812683,-0.704834,7.34390837952526,73.15717457766758,,,,,
17916caa-8b2f-475d-9e16-436db98f5188,001298ac-d0c4-4113-866c-568daf91e9d4,1702027824950115444,-10.792684,-14.45122,-8.841464,-0.094788,-0.808228,-0.706787,7.304249651129339,72.68857348145912,,,,,
17916caa-8b2f-475d-9e16-436db98f5188,001298ac-d0c4-4113-866c-568daf91e9d4,1702027824955055444,-11.280488,-14.085366,-8.47561,-0.093811,-0.804443,-0.711975,7.266048934043084,72.21790959879488,,,,,
17916caa-8b2f-475d-9e16-436db98f5188,001298ac-d0c4-4113-866c-568daf91e9d4,1702027824959995444,-11.768293,-13.658537,-8.170732,-0.091492,-0.803284,-0.710876,7.228927029952928,71.74516838342188,,,,,
