section id,recording id,timestamp [ns],gyro x [deg/s],gyro y [deg/s],gyro z [deg/s],acceleration x [G],acceleration y [G],acceleration z [G],roll [deg],pitch [deg],yaw [deg],quaternion w,quaternion x,quaternion y,quaternion z
2b1ef4de-665a-4a98-91c4-be6bcbe47315,6540eb57-214b-448c-b412-763b0c13aa74,1702285990578415583,14.146341,10.365854,0.0,-0.134583,-0.938843,-0.44458,7.1119128912172584,89.6463961672074,,,,,
2b1ef4de-665a-4a98-91c4-be6bcbe47315,6540eb57-214b-448c-b412-763b0c13aa74,1702285990583355583,13.780488,10.853659,0.548781,-0.134888,-0.946045,-0.441956,7.226136584001068,89.29099015222715,,,,,
2b1ef4de-665a-4a98-91c4-be6bcbe47315,6540eb57-214b-448c-b412-763b0c13aa74,1702285990588295583,13.536586,11.219512,0.731707,-0.134949,-0.956543,-0.436218,7.34175658650409,88.93435552512318,,,,,
2b1ef4de-665a-4a98-91c4-be6bcbe47315,6540eb57-214b-448c-b412-763b0c13aa74,1702285990593235583,13.109756,11.341464,0.426829,-0.136414,-0.954163,-0.433655,7.458917355772684,88.57578850542296,,,,,
2b1ef4de-665a-4a98-91c4-be6bcbe47315,6540eb57-214b-448c-b412-763b0c13aa74,1702285990598175583,12.682927,11.280488,-0.304878,-0.139038,-0.954529,-0.426758,7.576940953119134,88.21532492779465,,,,,
2b1ef4de-665a-4a98-91c4-be6bcbe47315,6540eb57-214b-448c-b412-763b0c13aa74,1702285990603115583,12.317074,11.158537,-1.158537,-0.141724,-0.953857,-0.422119,7.69553093742698,87.85327294664671,,,,,
2b1ef4de-665a-4a98-91c4-be6bcbe47315,6540eb57-214b-448c-b412-763b0c13aa74,1702285990608055583,11.95122,10.792684,-2.195122,-0.141418,-0.950317,-0.418518,7.812282710876275,87.4894524003023,,,,,
2b1ef4de-665a-4a98-91c4-be6bcbe47315,6540eb57-214b-448c-b412-763b0c13aa74,1702285990612995583,11.463415,10.304878,-3.231707,-0.14093,-0.94397,-0.414062,7.926610681936211,87.1232674587659,,,,,
2b1ef4de-665a-4a98-91c4-be6bcbe47315,6540eb57-214b-448c-b412-763b0c13aa74,1702285990617935583,10.609756,9.756098,-3.963415,-0.138489,-0.942566,-0.412598,8.037055169626598,86.75275424530366,,,,,
2b1ef4de-665a-4a98-91c4-be6bcbe47315,6540eb57-214b-448c-b412-763b0c13aa74,1702285990622875583,9.878049,9.207317,-4.390244,-0.14386,-0.941711,-0.412354,8.146950528276136,86.37904932189281,,,,,
2b1ef4de-665a-4a98-91c4-be6bcbe47315,6540eb57-214b-448c-b412-763b0c13aa74,1702285990627815583,9.329268,8.292683,-4.634146,-0.142151,-0.942749,-0.40509,8.251322807523366,86.00259334819407,,,,,
2b1ef4de-665a-4a98-91c4-be6bcbe47315,6540eb57-214b-448c-b412-763b0c13aa74,1702285990632755583,8.597561,7.378049,-4.878049,-0.138123,-0.949219,-0.401062,8.348812030997436,85.62229510217026,,,,,
2b1ef4de-665a-4a98-91c4-be6bcbe47315,6540eb57-214b-448c-b412-763b0c13aa74,1702285990637695583,8.109756,6.463415,-5.182927,-0.140686,-0.948181,-0.402161,8.442657423918831,85.23986454424221,,,,,
2b1ef4de-665a-4a98-91c4-be6bcbe47315,6540eb57-214b-448c-b412-763b0c13aa74,1702285990642635583,7.743903,5.609756,-5.731708,-0.141052,-0.947205,-0.400146,8.532068851169043,84.85573964866421,,,,,
2b1ef4de-665a-4a98-91c4-be6bcbe47315,6540eb57-214b-448c-b412-763b0c13aa74,1702285990647575583,7.317073,4.45122,-6.280488,-0.137878,-0.942993,-0.394226,8.614187933406356,84.46943258682438,,,,,
2b1ef4de-665a-4a98-91c4-be6bcbe47315,6540eb57-214b-448c-b412-763b0c13aa74,1702285990652515583,6.768293,3.414634,-6.890244,-0.141052,-0.933899,-0.399658,8.6925949707408,84.08080602576285,,,,,
2b1ef4de-665a-4a98-91c4-be6bcbe47315,6540eb57-214b-448c-b412-763b0c13aa74,1702285990657455583,6.097561,2.5,-7.195122,-0.138184,-0.923645,-0.401794,8.765499426953397,83.68892613749637,,,,,
2b1ef4de-665a-4a98-91c4-be6bcbe47315,6540eb57-214b-448c-b412-763b0c13aa74,1702285990662395583,5.426829,1.585366,-7.012195,-0.132202,-0.919312,-0.403503,8.831400132702242,83.29362108671415,,,,,
2b1ef4de-665a-4a98-91c4-be6bcbe47315,6540eb57-214b-448c-b412-763b0c13aa74,1702285990667335583,4.756098,0.731707,-6.707317,-0.13324,-0.916931,-0.410706,8.89357969035899,82.89536774032831,,,,,
2b1ef4de-665a-4a98-91c4-be6bcbe47315,6540eb57-214b-448c-b412-763b0c13aa74,1702285990672275583,4.329268,0.243902,-6.158537,-0.137024,-0.912415,-0.411621,8.955273494637595,82.49562041020005,,,,,
2b1ef4de-665a-4a98-91c4-be6bcbe47315,6540eb57-214b-448c-b412-763b0c13aa74,1702285990677215583,3.780488,-0.426829,-5.487805,-0.136597,-0.91449,-0.413879,9.013465421999115,82.09347959642878,,,,,
