recording id,timestamp [ns],name,type
6540eb57-214b-448c-b412-763b0c13aa74,1702285988357000000,recording.begin,recording
6540eb57-214b-448c-b412-763b0c13aa74,1702285992483020000,task.begin,cloud
6540eb57-214b-448c-b412-763b0c13aa74,1702286021643749000,task.end,cloud
6540eb57-214b-448c-b412-763b0c13aa74,1702286028711000000,recording.end,recording
