recording id,timestamp [ns],name,type
56b44320-8521-480c-bb2a-bdc7c76b1641,1702042002830000000,recording.begin,recording
56b44320-8521-480c-bb2a-bdc7c76b1641,1702042007925888000,task.begin,cloud
56b44320-8521-480c-bb2a-bdc7c76b1641,1702042035708669000,task.end,cloud
56b44320-8521-480c-bb2a-bdc7c76b1641,1702042038594000000,recording.end,recording
