recording id,timestamp [ns],name,type
c542656b-7946-4485-8383-4f91d8670e29,1702038293709000000,recording.begin,recording
c542656b-7946-4485-8383-4f91d8670e29,1702038295977919000,task.begin,cloud
c542656b-7946-4485-8383-4f91d8670e29,1702038322015132000,task.end,cloud
c542656b-7946-4485-8383-4f91d8670e29,1702038322664000000,recording.end,recording
